entry_time,exit_time,direction,strike_price,entry_price_cents,exit_price_cents,bet_size,contracts,pnl_dollars,pnl_pct,exit_reason,momentum_at_entry,confidence_at_entry,edge_at_entry,btc_price_at_entry,hold_candles,peak_pnl_pct
2021-02-04T12:15:00,2021-02-04T12:15:00,NO,37221.47,27.08,18.96,9.38,34,-2.7627,-30.0,stop_loss,-0.3194,0.224,0.4012,37408.51,1,0.0
2021-02-04T12:45:00,2021-02-04T12:45:00,YES,37858.89,27.17,0.0,9.38,34,-9.2392,-100.0,expired,0.2519,0.208,0.3723,37670.54,1,0.0
2021-02-04T12:45:00,2021-02-04T12:45:00,YES,37670.54,50.0,0.0,9.38,18,-9.0,-100.0,expired,0.2519,0.208,0.144,37670.54,1,0.0
2021-02-08T17:00:00,2021-02-08T17:00:00,NO,43400.66,60.15,100.0,6.25,10,3.9846,66.24,expired,-0.6669,0.288,0.1105,43184.74,1,66.24
2021-02-08T17:00:00,2021-02-08T17:00:00,NO,43184.74,50.0,75.0,6.25,12,3.0,50.0,take_profit,-0.6669,0.288,0.212,43184.74,1,50.0
2021-02-08T17:00:00,2021-02-08T17:00:00,NO,42968.82,39.85,59.77,6.25,15,2.9884,50.0,take_profit,-0.6669,0.288,0.3135,43184.74,1,50.0
2021-02-08T17:15:00,2021-02-08T17:15:00,NO,42970.31,60.16,100.0,25.0,41,16.3332,66.22,expired,-0.3418,0.224,0.0704,42756.53,1,66.22
2021-02-08T17:15:00,2021-02-08T17:15:00,NO,42756.53,50.0,32.5,25.0,50,-8.75,-35.0,stop_loss,-0.3418,0.224,0.172,42756.53,1,0.0
2021-02-08T17:15:00,2021-02-08T17:15:00,NO,42542.75,39.84,25.89,25.0,62,-8.6446,-35.0,stop_loss,-0.3418,0.224,0.2736,42756.53,1,0.0
2021-02-09T02:45:00,2021-02-09T02:45:00,NO,46143.34,50.0,75.0,18.75,37,9.25,50.0,take_profit,-0.3425,0.224,0.172,46143.34,1,50.0
2021-02-09T02:45:00,2021-02-09T02:45:00,NO,45912.62,27.22,40.83,18.75,68,9.255,50.0,take_profit,-0.3425,0.224,0.3998,46143.34,1,50.0
2021-02-09T08:15:00,2021-02-09T08:15:00,NO,47478.19,50.0,75.0,12.5,25,6.25,50.0,take_profit,-0.5524,0.224,0.172,47478.19,1,50.0
2021-02-09T08:15:00,2021-02-09T08:15:00,NO,47240.8,19.9,29.85,12.5,62,6.1698,50.0,take_profit,-0.5524,0.224,0.473,47478.19,1,50.0
2021-02-09T22:15:00,2021-02-09T22:15:00,NO,46699.04,50.0,35.0,9.38,18,-2.7,-30.0,stop_loss,-0.3085,0.224,0.172,46699.04,1,0.0
2021-02-09T22:15:00,2021-02-09T22:15:00,NO,46465.54,16.3,11.41,9.38,57,-2.7874,-30.0,stop_loss,-0.3085,0.224,0.509,46699.04,1,0.0
2021-02-10T05:30:00,2021-02-10T05:30:00,YES,46425.56,15.75,23.62,12.5,79,6.2212,50.0,take_profit,0.4152,0.216,0.5095,46194.59,1,50.0
2021-02-10T05:30:00,2021-02-10T05:30:00,YES,46194.59,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.4152,0.216,0.167,46194.59,1,50.0
2021-02-11T05:15:00,2021-02-11T05:15:00,YES,44891.68,15.98,23.97,12.5,78,6.2335,50.0,take_profit,0.2881,0.2,0.4652,44668.34,1,50.0
2021-02-11T05:15:00,2021-02-11T05:15:00,YES,44668.34,50.0,32.5,12.5,25,-4.375,-35.0,stop_loss,0.2881,0.2,0.125,44668.34,1,0.0
2021-02-11T23:15:00,2021-02-11T23:15:00,YES,48056.84,27.08,18.95,9.38,34,-2.7618,-30.0,stop_loss,0.3232,0.216,0.3962,47817.75,1,0.0
2021-02-11T23:15:00,2021-02-11T23:15:00,YES,47817.75,50.0,35.0,9.38,18,-2.7,-30.0,stop_loss,0.3232,0.216,0.167,47817.75,1,0.0
2021-02-19T19:45:00,2021-02-19T19:45:00,NO,54839.52,50.0,75.0,6.25,12,3.0,50.0,take_profit,-0.3179,0.28,0.193,54839.52,1,50.0
2021-02-19T19:45:00,2021-02-19T19:45:00,NO,54565.32,16.86,25.29,6.25,37,3.1192,50.0,take_profit,-0.3179,0.28,0.5244,54839.52,1,50.0
2021-02-19T22:00:00,2021-02-19T22:00:00,NO,55651.16,50.0,75.0,12.5,25,6.25,50.0,take_profit,-0.4857,0.224,0.172,55651.16,1,50.0
2021-02-19T22:00:00,2021-02-19T22:00:00,NO,55372.9,15.87,23.8,12.5,78,6.1878,50.0,take_profit,-0.4857,0.224,0.5133,55651.16,1,50.0
2021-02-19T22:15:00,2021-02-19T22:15:00,NO,55243.82,50.0,32.5,12.5,25,-4.375,-35.0,stop_loss,-0.3604,0.28,0.193,55243.82,1,0.0
2021-02-19T22:15:00,2021-02-19T22:15:00,NO,54967.6,16.38,24.58,12.5,76,6.226,50.0,take_profit,-0.3604,0.28,0.5292,55243.82,1,50.0
2021-02-19T22:30:00,2021-02-19T22:30:00,NO,55545.21,50.0,32.5,12.5,25,-4.375,-35.0,stop_loss,-0.2062,0.208,0.13,55545.21,1,0.0
2021-02-19T22:30:00,2021-02-19T22:30:00,NO,55267.48,16.52,24.78,12.5,75,6.1939,50.0,take_profit,-0.2062,0.208,0.4648,55545.21,1,50.0
2021-02-20T00:00:00,2021-02-20T00:00:00,NO,55906.0,50.0,75.0,18.75,37,9.25,50.0,take_profit,-0.2034,0.208,0.13,55906.0,1,50.0
2021-02-20T00:00:00,2021-02-20T00:00:00,NO,55626.47,15.2,22.8,18.75,123,9.3495,50.0,take_profit,-0.2034,0.208,0.478,55906.0,1,50.0
2021-02-20T15:00:00,2021-02-20T15:00:00,NO,56280.83,50.0,32.5,25.0,50,-8.75,-35.0,stop_loss,-0.365,0.224,0.172,56280.83,1,0.0
2021-02-20T15:00:00,2021-02-20T15:00:00,NO,55999.43,21.15,13.75,25.0,118,-8.7337,-35.0,stop_loss,-0.365,0.224,0.4605,56280.83,1,0.0
2021-02-21T01:00:00,2021-02-21T01:00:00,YES,56114.12,22.94,34.41,18.75,81,9.2917,50.0,take_profit,0.3883,0.216,0.4376,55834.95,1,50.0
2021-02-21T01:00:00,2021-02-21T01:00:00,YES,55834.95,50.0,75.0,18.75,37,9.25,50.0,take_profit,0.3883,0.216,0.167,55834.95,1,50.0
2021-02-21T12:45:00,2021-02-21T12:45:00,NO,57043.0,50.0,72.5,9.38,18,4.05,45.0,take_profit,-0.3383,0.224,0.172,57043.0,1,45.0
2021-02-21T12:45:00,2021-02-21T12:45:00,NO,56757.78,8.41,12.19,9.38,111,4.2004,45.0,take_profit,-0.3383,0.224,0.5879,57043.0,1,45.0
2021-02-22T15:15:00,2021-02-22T15:15:00,YES,53644.01,34.76,22.59,25.0,71,-8.6372,-35.0,stop_loss,0.4275,0.272,0.3404,53377.12,1,0.0
2021-02-22T15:15:00,2021-02-22T15:15:00,YES,53377.12,50.0,32.5,25.0,50,-8.75,-35.0,stop_loss,0.4275,0.272,0.188,53377.12,1,0.0
2021-02-22T15:15:00,2021-02-22T15:15:00,YES,53110.23,65.24,42.41,25.0,38,-8.6773,-35.0,stop_loss,0.4275,0.272,0.0356,53377.12,1,0.0
2021-02-23T10:00:00,2021-02-23T10:00:00,YES,48312.37,36.68,55.02,3.12,8,1.4672,50.0,take_profit,0.4604,0.272,0.3212,48072.01,1,50.0
2021-02-23T10:00:00,2021-02-23T10:00:00,YES,48072.01,50.0,75.0,3.12,6,1.5,50.0,take_profit,0.4604,0.272,0.188,48072.01,1,50.0
2021-02-23T10:00:00,2021-02-23T10:00:00,YES,47831.65,63.32,100.0,3.12,4,1.4672,57.93,expired,0.4604,0.272,0.0548,48072.01,1,57.93
2021-02-23T12:30:00,2021-02-23T12:30:00,YES,46661.26,39.43,59.14,12.5,31,6.1114,50.0,take_profit,0.6571,0.216,0.2727,46429.11,1,50.0
2021-02-23T12:30:00,2021-02-23T12:30:00,YES,46429.11,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.6571,0.216,0.167,46429.11,1,50.0
2021-02-23T12:30:00,2021-02-23T12:30:00,YES,46196.96,60.57,90.86,12.5,20,6.0572,50.0,take_profit,0.6571,0.216,0.0613,46429.11,1,50.0
2021-02-23T20:30:00,2021-02-23T20:30:00,YES,47106.21,34.21,49.6,18.75,54,8.3129,45.0,take_profit,0.6502,0.216,0.3249,46871.85,1,45.0
2021-02-23T20:30:00,2021-02-23T20:30:00,YES,46871.85,50.0,72.5,18.75,37,8.325,45.0,take_profit,0.6502,0.216,0.167,46871.85,1,45.0
2021-02-24T00:30:00,2021-02-24T00:30:00,NO,47216.64,50.0,35.0,14.06,28,-4.2,-30.0,stop_loss,-0.3147,0.224,0.172,47216.64,1,0.0
2021-02-24T00:30:00,2021-02-24T00:30:00,NO,46980.56,31.01,21.71,14.06,45,-4.1866,-30.0,stop_loss,-0.3147,0.224,0.3619,47216.64,1,0.0
2021-02-24T00:45:00,2021-02-24T00:45:00,NO,47721.39,50.0,35.0,14.06,28,-4.2,-30.0,stop_loss,-0.2321,0.208,0.13,47721.39,1,0.0
2021-02-24T00:45:00,2021-02-24T00:45:00,NO,47482.78,31.57,22.1,14.06,44,-4.1673,-30.0,stop_loss,-0.2321,0.208,0.3143,47721.39,1,0.0
2021-03-16T04:15:00,2021-03-16T04:15:00,YES,54730.03,25.69,38.54,3.12,12,1.5416,50.0,take_profit,0.4867,0.28,0.4501,54457.74,1,50.0
2021-03-16T04:15:00,2021-03-16T04:15:00,YES,54457.74,50.0,75.0,3.12,6,1.5,50.0,take_profit,0.4867,0.28,0.207,54457.74,1,50.0
2021-03-16T04:30:00,2021-03-16T04:30:00,YES,55028.01,25.49,16.57,12.5,49,-4.3723,-35.0,stop_loss,0.3173,0.28,0.4521,54754.24,1,0.0
2021-03-16T04:30:00,2021-03-16T04:30:00,YES,54754.24,50.0,32.5,12.5,25,-4.375,-35.0,stop_loss,0.3173,0.28,0.207,54754.24,1,0.0
2021-03-17T05:45:00,2021-03-17T05:45:00,YES,55989.84,5.54,8.03,9.38,169,4.2139,45.0,take_profit,0.412,0.216,0.6116,55711.28,1,45.0
2021-03-17T05:45:00,2021-03-17T05:45:00,YES,55711.28,50.0,72.5,9.38,18,4.05,45.0,take_profit,0.412,0.216,0.167,55711.28,1,45.0
2021-03-18T01:30:00,2021-03-18T01:30:00,NO,59020.72,50.0,32.5,18.75,37,-6.475,-35.0,stop_loss,-0.1288,0.208,0.13,59020.72,1,0.0
2021-03-18T01:30:00,2021-03-18T01:30:00,NO,58725.62,10.01,15.01,18.75,187,9.3558,50.0,take_profit,-0.1288,0.208,0.5299,59020.72,1,50.0
2021-03-18T18:15:00,2021-03-18T18:15:00,NO,58756.01,50.0,75.0,25.0,50,12.5,50.0,take_profit,-0.5608,0.224,0.172,58756.01,1,50.0
2021-03-18T18:15:00,2021-03-18T18:15:00,NO,58462.23,17.14,25.71,25.0,145,12.4269,50.0,take_profit,-0.5608,0.224,0.5006,58756.01,1,50.0
2021-03-18T22:00:00,2021-03-18T22:00:00,YES,58189.56,13.23,19.84,12.5,94,6.2171,50.0,take_profit,0.3328,0.216,0.5347,57900.06,1,50.0
2021-03-18T22:00:00,2021-03-18T22:00:00,YES,57900.06,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.3328,0.216,0.167,57900.06,1,50.0
2021-03-19T01:45:00,2021-03-19T01:45:00,YES,57490.89,10.27,15.41,18.75,182,9.3502,50.0,take_profit,0.4131,0.216,0.5643,57204.87,1,50.0
2021-03-19T01:45:00,2021-03-19T01:45:00,YES,57204.87,50.0,75.0,18.75,37,9.25,50.0,take_profit,0.4131,0.216,0.167,57204.87,1,50.0
2021-03-19T02:15:00,2021-03-19T02:15:00,YES,57538.16,10.55,15.83,18.75,177,9.3386,50.0,take_profit,0.3514,0.216,0.5615,57251.9,1,50.0
2021-03-19T02:15:00,2021-03-19T02:15:00,YES,57251.9,50.0,75.0,18.75,37,9.25,50.0,take_profit,0.3514,0.216,0.167,57251.9,1,50.0
2021-03-19T13:00:00,2021-03-19T13:00:00,NO,58849.99,50.0,75.0,25.0,50,12.5,50.0,take_profit,-0.4841,0.224,0.172,58849.99,1,50.0
2021-03-19T13:00:00,2021-03-19T13:00:00,NO,58555.74,6.57,9.85,25.0,380,12.4798,50.0,take_profit,-0.4841,0.224,0.6063,58849.99,1,50.0
2021-03-20T14:15:00,2021-03-20T14:15:00,NO,58974.46,50.0,32.5,25.0,50,-8.75,-35.0,stop_loss,-0.2732,0.208,0.13,58974.46,1,0.0
2021-03-20T14:15:00,2021-03-20T14:15:00,NO,58679.59,6.44,9.66,25.0,388,12.4874,50.0,take_profit,-0.2732,0.208,0.5656,58974.46,1,50.0
2021-03-21T22:45:00,2021-03-21T22:45:00,NO,57725.26,50.0,72.5,9.38,18,4.05,45.0,take_profit,-0.3083,0.224,0.172,57725.26,1,45.0
2021-03-21T22:45:00,2021-03-21T22:45:00,NO,57436.63,5.0,7.25,9.38,187,4.2075,45.0,take_profit,-0.3083,0.224,0.622,57725.26,1,45.0
2021-03-22T17:30:00,2021-03-22T17:30:00,YES,57134.87,8.02,12.03,25.0,311,12.4726,50.0,take_profit,0.4145,0.216,0.5868,56850.62,1,50.0
2021-03-22T17:30:00,2021-03-22T17:30:00,YES,56850.62,50.0,75.0,25.0,50,12.5,50.0,take_profit,0.4145,0.216,0.167,56850.62,1,50.0
2021-03-23T00:45:00,2021-03-23T00:45:00,YES,54841.15,21.56,32.35,18.75,86,9.2729,50.0,take_profit,0.3293,0.216,0.4514,54568.31,1,50.0
2021-03-23T00:45:00,2021-03-23T00:45:00,YES,54568.31,50.0,100.0,18.75,37,18.5,100.0,expired,0.3293,0.216,0.167,54568.31,1,100.0
2021-03-23T07:30:00,2021-03-23T07:30:00,YES,54088.0,17.4,26.1,12.5,71,6.1778,50.0,take_profit,0.3887,0.216,0.493,53818.91,1,50.0
2021-03-23T07:30:00,2021-03-23T07:30:00,YES,53818.91,50.0,32.5,12.5,25,-4.375,-35.0,stop_loss,0.3887,0.216,0.167,53818.91,1,0.0
2021-03-23T07:45:00,2021-03-23T07:45:00,YES,54202.81,16.97,25.45,12.5,73,6.1936,50.0,take_profit,0.5529,0.216,0.4973,53933.14,1,50.0
2021-03-23T07:45:00,2021-03-23T07:45:00,YES,53933.14,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.5529,0.216,0.167,53933.14,1,50.0
2021-03-24T01:45:00,2021-03-24T01:45:00,YES,54464.66,10.59,15.88,18.75,177,9.3688,50.0,take_profit,0.4784,0.216,0.5611,54193.69,1,50.0
2021-03-24T01:45:00,2021-03-24T01:45:00,YES,54193.69,50.0,75.0,18.75,37,9.25,50.0,take_profit,0.4784,0.216,0.167,54193.69,1,50.0
2021-03-25T02:45:00,2021-03-25T02:45:00,YES,52652.67,22.08,33.13,18.75,84,9.2751,50.0,take_profit,0.2305,0.2,0.4042,52390.72,1,50.0
2021-03-25T02:45:00,2021-03-25T02:45:00,YES,52390.72,50.0,32.5,18.75,37,-6.475,-35.0,stop_loss,0.2305,0.2,0.125,52390.72,1,0.0
2021-03-25T09:15:00,2021-03-25T09:15:00,YES,52762.49,12.9,19.35,12.5,96,6.1931,50.0,take_profit,0.3461,0.216,0.538,52499.99,1,50.0
2021-03-25T09:15:00,2021-03-25T09:15:00,YES,52499.99,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.3461,0.216,0.167,52499.99,1,50.0
2021-03-25T16:00:00,2021-03-25T16:00:00,YES,51251.13,25.43,38.15,25.0,98,12.4626,50.0,take_profit,0.4863,0.216,0.4127,50996.15,1,50.0
2021-03-25T16:00:00,2021-03-25T16:00:00,YES,50996.15,50.0,75.0,25.0,50,12.5,50.0,take_profit,0.4863,0.216,0.167,50996.15,1,50.0
2021-03-27T01:15:00,2021-03-27T01:15:00,NO,54970.0,50.0,75.0,18.75,37,9.25,50.0,take_profit,-0.2114,0.208,0.13,54970.0,1,50.0
2021-03-27T01:15:00,2021-03-27T01:15:00,NO,54695.15,9.76,14.64,18.75,192,9.3675,50.0,take_profit,-0.2114,0.208,0.5324,54970.0,1,50.0
2021-03-27T05:30:00,2021-03-27T05:30:00,NO,54875.7,50.0,35.0,9.38,18,-2.7,-30.0,stop_loss,-0.1199,0.208,0.13,54875.7,1,0.0
2021-03-27T05:30:00,2021-03-27T05:30:00,NO,54601.32,5.0,0.0,9.38,187,-9.35,-100.0,expired,-0.1199,0.208,0.58,54875.7,1,0.0
2021-03-28T22:00:00,2021-03-28T22:00:00,YES,55415.71,8.63,12.94,12.5,144,6.211,50.0,take_profit,0.4488,0.216,0.5807,55140.01,1,50.0
2021-03-28T22:00:00,2021-03-28T22:00:00,YES,55140.01,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.4488,0.216,0.167,55140.01,1,50.0
2021-03-28T22:30:00,2021-03-28T22:30:00,YES,55788.31,9.29,6.04,12.5,134,-4.3558,-35.0,stop_loss,0.1358,0.208,0.5511,55510.76,1,0.0
2021-03-28T22:30:00,2021-03-28T22:30:00,YES,55510.76,50.0,32.5,12.5,25,-4.375,-35.0,stop_loss,0.1358,0.208,0.144,55510.76,1,0.0
2021-03-30T13:00:00,2021-03-30T13:00:00,NO,59112.81,50.0,75.0,25.0,50,12.5,50.0,take_profit,-0.3272,0.224,0.172,59112.81,1,50.0
2021-03-30T13:00:00,2021-03-30T13:00:00,NO,58817.25,9.34,14.02,25.0,267,12.4741,50.0,take_profit,-0.3272,0.224,0.5786,59112.81,1,50.0
2021-03-31T11:30:00,2021-03-31T11:30:00,YES,58224.78,18.23,27.35,12.5,68,6.1995,50.0,take_profit,0.3021,0.216,0.4847,57935.1,1,50.0
2021-03-31T11:30:00,2021-03-31T11:30:00,YES,57935.1,50.0,100.0,12.5,25,12.5,100.0,expired,0.3021,0.216,0.167,57935.1,1,100.0
2021-04-04T02:15:00,2021-04-04T02:15:00,YES,57421.32,10.92,16.39,18.75,171,9.3402,50.0,take_profit,0.3659,0.216,0.5578,57135.64,1,50.0
2021-04-04T02:15:00,2021-04-04T02:15:00,YES,57135.64,50.0,75.0,18.75,37,9.25,50.0,take_profit,0.3659,0.216,0.167,57135.64,1,50.0
2021-04-05T07:00:00,2021-04-05T07:00:00,YES,57429.31,5.0,7.5,12.5,250,6.25,50.0,take_profit,0.1984,0.2,0.575,57143.59,1,50.0
2021-04-05T07:00:00,2021-04-05T07:00:00,YES,57143.59,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.1984,0.2,0.125,57143.59,1,50.0
2021-04-05T18:30:00,2021-04-05T18:30:00,NO,58851.74,50.0,32.5,25.0,50,-8.75,-35.0,stop_loss,-0.1606,0.216,0.149,58851.74,1,0.0
2021-04-05T18:30:00,2021-04-05T18:30:00,NO,58557.48,5.0,7.5,25.0,499,12.475,50.0,take_profit,-0.1606,0.216,0.599,58851.74,1,50.0
2021-04-08T18:45:00,2021-04-08T18:45:00,NO,58015.03,50.0,75.0,25.0,50,12.5,50.0,take_profit,0.0352,0.216,0.105,58015.03,1,50.0
2021-04-08T18:45:00,2021-04-08T18:45:00,NO,57724.95,5.0,0.0,25.0,499,-24.95,-100.0,expired,0.0352,0.216,0.555,58015.03,1,0.0
2021-04-12T23:30:00,2021-04-12T23:30:00,YES,60247.13,5.0,0.0,9.38,187,-9.35,-100.0,expired,-0.0585,0.208,0.55,59947.39,1,0.0
2021-04-12T23:30:00,2021-04-12T23:30:00,YES,59947.39,50.0,35.0,9.38,18,-2.7,-30.0,stop_loss,-0.0585,0.208,0.1,59947.39,1,0.0
2021-04-13T07:15:00,2021-04-13T07:15:00,NO,60680.82,50.0,32.5,3.12,6,-1.05,-35.0,stop_loss,-0.3435,0.28,0.193,60680.82,1,0.0
2021-04-13T07:15:00,2021-04-13T07:15:00,NO,60377.42,9.48,14.22,3.12,32,1.5165,50.0,take_profit,-0.3435,0.28,0.5982,60680.82,1,50.0
2021-04-13T12:30:00,2021-04-13T12:30:00,NO,63036.56,50.0,100.0,12.5,25,12.5,100.0,expired,-0.1258,0.208,0.13,63036.56,1,100.0
2021-04-13T12:30:00,2021-04-13T12:30:00,NO,62721.38,14.68,22.02,12.5,85,6.2394,50.0,take_profit,-0.1258,0.208,0.4832,63036.56,1,50.0
2021-04-14T11:15:00,2021-04-14T11:15:00,YES,64772.24,5.0,7.5,12.5,250,6.25,50.0,take_profit,0.3001,0.216,0.617,64449.99,1,50.0
2021-04-14T11:15:00,2021-04-14T11:15:00,YES,64449.99,50.0,32.5,12.5,25,-4.375,-35.0,stop_loss,0.3001,0.216,0.167,64449.99,1,0.0
2021-04-14T21:00:00,2021-04-14T21:00:00,YES,62709.38,17.19,25.79,12.5,72,6.1888,50.0,take_profit,0.4039,0.216,0.4951,62397.39,1,50.0
2021-04-14T21:00:00,2021-04-14T21:00:00,YES,62397.39,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.4039,0.216,0.167,62397.39,1,50.0
2021-04-17T16:30:00,2021-04-17T16:30:00,YES,60809.21,5.78,8.66,25.0,432,12.4753,50.0,take_profit,0.2189,0.2,0.5672,60506.68,1,50.0
2021-04-17T16:30:00,2021-04-17T16:30:00,YES,60506.68,50.0,32.5,25.0,50,-8.75,-35.0,stop_loss,0.2189,0.2,0.125,60506.68,1,0.0
2021-04-17T16:45:00,2021-04-17T16:45:00,YES,60896.96,6.26,9.39,25.0,399,12.4904,50.0,take_profit,0.1236,0.264,0.5864,60593.99,1,50.0
2021-04-17T16:45:00,2021-04-17T16:45:00,YES,60593.99,50.0,32.5,25.0,50,-8.75,-35.0,stop_loss,0.1236,0.264,0.149,60593.99,1,0.0
2021-04-18T07:00:00,2021-04-18T07:00:00,YES,56009.9,37.85,56.78,12.5,33,6.246,50.0,take_profit,0.1996,0.272,0.3055,55731.24,1,50.0
2021-04-18T07:00:00,2021-04-18T07:00:00,YES,55731.24,50.0,100.0,12.5,25,12.5,100.0,expired,0.1996,0.272,0.184,55731.24,1,100.0
2021-04-18T07:00:00,2021-04-18T07:00:00,YES,55452.58,62.15,100.0,12.5,20,7.5709,60.91,expired,0.1996,0.272,0.0625,55731.24,1,60.91
2021-04-18T07:15:00,2021-04-18T07:15:00,YES,56493.36,37.9,0.0,12.5,32,-12.1272,-100.0,expired,0.312,0.28,0.328,56212.3,1,0.0
2021-04-18T07:15:00,2021-04-18T07:15:00,YES,56212.3,50.0,100.0,12.5,25,12.5,100.0,expired,0.312,0.28,0.207,56212.3,1,100.0
2021-04-18T07:15:00,2021-04-18T07:15:00,YES,55931.24,62.1,100.0,12.5,20,7.5795,61.02,expired,0.312,0.28,0.086,56212.3,1,61.02
2021-04-18T07:30:00,2021-04-18T07:30:00,YES,56701.69,37.89,0.0,12.5,32,-12.1257,-100.0,expired,0.4739,0.28,0.3281,56419.59,1,0.0
2021-04-18T07:30:00,2021-04-18T07:30:00,YES,56419.59,50.0,0.0,12.5,25,-12.5,-100.0,expired,0.4739,0.28,0.207,56419.59,1,0.0
2021-04-18T07:30:00,2021-04-18T07:30:00,YES,56137.49,62.11,100.0,12.5,20,7.5785,61.01,expired,0.4739,0.28,0.0859,56419.59,1,61.01
2021-04-18T10:00:00,2021-04-18T10:00:00,YES,55246.86,23.87,35.8,12.5,52,6.205,50.0,take_profit,0.2352,0.2,0.3863,54972.0,1,50.0
2021-04-18T10:00:00,2021-04-18T10:00:00,YES,54972.0,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.2352,0.2,0.125,54972.0,1,50.0
2021-04-18T10:15:00,2021-04-18T10:15:00,YES,55573.6,24.69,16.05,12.5,50,-4.3203,-35.0,stop_loss,0.1915,0.264,0.4021,55297.11,1,0.0
2021-04-18T10:15:00,2021-04-18T10:15:00,YES,55297.11,50.0,32.5,12.5,25,-4.375,-35.0,stop_loss,0.1915,0.264,0.149,55297.11,1,0.0
2021-04-18T12:30:00,2021-04-18T12:30:00,YES,54562.87,27.26,40.89,12.5,45,6.1342,50.0,take_profit,0.5949,0.216,0.3944,54291.41,1,50.0
2021-04-18T12:30:00,2021-04-18T12:30:00,YES,54291.41,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.5949,0.216,0.167,54291.41,1,50.0
2021-04-18T12:45:00,2021-04-18T12:45:00,YES,54875.74,27.7,41.54,12.5,45,6.2315,50.0,take_profit,0.5987,0.216,0.39,54602.73,1,50.0
2021-04-18T12:45:00,2021-04-18T12:45:00,YES,54602.73,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.5987,0.216,0.167,54602.73,1,50.0
2021-04-19T18:00:00,2021-04-19T18:00:00,YES,55646.53,18.32,27.48,25.0,136,12.4573,50.0,take_profit,0.3396,0.216,0.4838,55369.68,1,50.0
2021-04-19T18:00:00,2021-04-19T18:00:00,YES,55369.68,50.0,75.0,25.0,50,12.5,50.0,take_profit,0.3396,0.216,0.167,55369.68,1,50.0
2021-04-20T05:15:00,2021-04-20T05:15:00,YES,55445.76,13.82,9.67,9.38,67,-2.7779,-30.0,stop_loss,0.1662,0.2,0.4868,55169.91,1,0.0
2021-04-20T05:15:00,2021-04-20T05:15:00,YES,55169.91,50.0,35.0,9.38,18,-2.7,-30.0,stop_loss,0.1662,0.2,0.125,55169.91,1,0.0
2021-04-20T08:15:00,2021-04-20T08:15:00,YES,55141.31,17.76,26.64,12.5,70,6.2149,50.0,take_profit,0.4326,0.216,0.4894,54866.98,1,50.0
2021-04-20T08:15:00,2021-04-20T08:15:00,YES,54866.98,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.4326,0.216,0.167,54866.98,1,50.0
2021-04-21T06:15:00,2021-04-21T06:15:00,YES,55875.77,8.28,12.43,12.5,150,6.2131,50.0,take_profit,0.3206,0.216,0.5842,55597.78,1,50.0
2021-04-21T06:15:00,2021-04-21T06:15:00,YES,55597.78,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.3206,0.216,0.167,55597.78,1,50.0
2021-04-22T01:00:00,2021-04-22T01:00:00,YES,54340.35,15.83,23.74,18.75,118,9.3393,50.0,take_profit,0.5514,0.216,0.5087,54070.0,1,50.0
2021-04-22T01:00:00,2021-04-22T01:00:00,YES,54070.0,50.0,75.0,18.75,37,9.25,50.0,take_profit,0.5514,0.216,0.167,54070.0,1,50.0
2021-04-22T01:15:00,2021-04-22T01:15:00,YES,54777.26,15.88,23.83,18.75,118,9.3718,50.0,take_profit,0.3079,0.216,0.5082,54504.74,1,50.0
2021-04-22T01:15:00,2021-04-22T01:15:00,YES,54504.74,50.0,32.5,18.75,37,-6.475,-35.0,stop_loss,0.3079,0.216,0.167,54504.74,1,0.0
2021-04-22T03:00:00,2021-04-22T03:00:00,YES,54029.61,24.16,36.24,18.75,77,9.3006,50.0,take_profit,0.4686,0.216,0.4254,53760.81,1,50.0
2021-04-22T03:00:00,2021-04-22T03:00:00,YES,53760.81,50.0,75.0,18.75,37,9.25,50.0,take_profit,0.4686,0.216,0.167,53760.81,1,50.0
2021-04-22T10:00:00,2021-04-22T10:00:00,YES,54575.45,9.96,14.44,9.38,94,4.2121,45.0,take_profit,0.4417,0.216,0.5674,54303.93,1,45.0
2021-04-22T10:00:00,2021-04-22T10:00:00,YES,54303.93,50.0,35.0,9.38,18,-2.7,-30.0,stop_loss,0.4417,0.216,0.167,54303.93,1,0.0
2021-04-22T13:45:00,2021-04-22T13:45:00,NO,54680.78,50.0,72.5,18.75,37,8.325,45.0,take_profit,-0.4958,0.224,0.172,54680.78,1,45.0
2021-04-22T13:45:00,2021-04-22T13:45:00,NO,54407.38,19.73,28.61,18.75,95,8.4359,45.0,take_profit,-0.4958,0.224,0.4747,54680.78,1,45.0
